epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4981.96,1.72937,1.90325,1.68698,0.64502,0.58532,0.61814,0.36926,1.70332,1.70855,1.74883,0.00811,0.00811,0.00811
44,5096.21,1.73113,1.88955,1.68362,0.64853,0.58029,0.61622,0.36844,1.70218,1.70526,1.74772,0.008065,0.008065,0.008065
45,5208.96,1.72646,1.89401,1.68335,0.64265,0.5886,0.61633,0.3685,1.70071,1.70202,1.74671,0.00802,0.00802,0.00802
46,5322.63,1.72689,1.88988,1.68145,0.63967,0.59396,0.61773,0.37123,1.69822,1.69972,1.74444,0.007975,0.007975,0.007975
47,5436.27,1.72748,1.87433,1.68273,0.63809,0.59761,0.6186,0.37207,1.69792,1.69539,1.74335,0.00793,0.00793,0.00793
48,5549.13,1.71943,1.87039,1.66934,0.64517,0.59542,0.6205,0.37292,1.69664,1.69252,1.74192,0.007885,0.007885,0.007885
49,5662.75,1.72163,1.86164,1.67086,0.64002,0.60456,0.62166,0.37449,1.69547,1.68872,1.7403,0.00784,0.00784,0.00784
50,5776.72,1.71244,1.86115,1.66715,0.64439,0.60172,0.62329,0.37498,1.69421,1.68661,1.73931,0.007795,0.007795,0.007795
51,5889.6,1.71447,1.84741,1.66293,0.64921,0.60276,0.62518,0.37562,1.69284,1.68323,1.7379,0.00775,0.00775,0.00775
52,6003.55,1.71057,1.85245,1.6614,0.64787,0.60581,0.62615,0.3761,1.69133,1.68159,1.73629,0.007705,0.007705,0.007705
53,6116.67,1.70315,1.84832,1.65902,0.65044,0.60544,0.62643,0.3765,1.68998,1.67885,1.7347,0.00766,0.00766,0.00766
54,6229.55,1.69711,1.83645,1.65481,0.6544,0.60788,0.62743,0.37676,1.68912,1.67729,1.73382,0.007615,0.007615,0.007615
55,6342.66,1.69768,1.82835,1.6533,0.65572,0.60877,0.62838,0.377,1.68797,1.67567,1.73241,0.00757,0.00757,0.00757
56,6456.34,1.6985,1.82134,1.65215,0.65591,0.60952,0.62956,0.37889,1.6874,1.67366,1.7313,0.007525,0.007525,0.007525
57,6569.98,1.70194,1.82008,1.65386,0.65869,0.60856,0.63042,0.37914,1.68677,1.67141,1.73048,0.00748,0.00748,0.00748
58,6682.92,1.69289,1.81102,1.64946,0.65458,0.61181,0.63025,0.37982,1.68574,1.669,1.7293,0.007435,0.007435,0.007435
59,6796.28,1.69432,1.80723,1.64196,0.66285,0.60782,0.63188,0.38077,1.68476,1.66652,1.72814,0.00739,0.00739,0.00739
60,6909.91,1.68897,1.80541,1.63859,0.66454,0.60602,0.6319,0.38138,1.6834,1.66418,1.72678,0.007345,0.007345,0.007345
61,7022.41,1.69296,1.7983,1.63897,0.66806,0.6053,0.63204,0.38158,1.683,1.66259,1.72599,0.0073,0.0073,0.0073
62,7136.11,1.69075,1.78906,1.63555,0.66745,0.60516,0.63319,0.3825,1.68184,1.66133,1.72502,0.007255,0.007255,0.007255
63,7249.69,1.68137,1.78179,1.63069,0.67072,0.60604,0.63314,0.383,1.68117,1.65916,1.72393,0.00721,0.00721,0.00721
64,7365.95,1.67803,1.78225,1.6313,0.67225,0.60661,0.63493,0.38321,1.68027,1.65789,1.72286,0.007165,0.007165,0.007165
65,7479.39,1.68347,1.78188,1.62643,0.68188,0.60161,0.63561,0.3835,1.67918,1.65596,1.72138,0.00712,0.00712,0.00712
66,7591.94,1.68333,1.77954,1.62869,0.68275,0.60088,0.63618,0.38454,1.67832,1.65404,1.72,0.007075,0.007075,0.007075
67,7705.84,1.67461,1.77813,1.63011,0.68138,0.60448,0.63719,0.38481,1.67744,1.65196,1.719,0.00703,0.00703,0.00703
68,7817.25,1.67697,1.76396,1.62333,0.68496,0.60317,0.63763,0.3852,1.67702,1.64958,1.71807,0.006985,0.006985,0.006985
69,7931.3,1.66859,1.75784,1.62146,0.68755,0.60264,0.6391,0.38599,1.67597,1.64731,1.71685,0.00694,0.00694,0.00694
70,8044.25,1.66911,1.75756,1.61537,0.68629,0.60373,0.63908,0.38681,1.6755,1.64545,1.71602,0.006895,0.006895,0.006895
71,8158.02,1.6693,1.75093,1.62008,0.68646,0.60415,0.63991,0.38669,1.6747,1.64371,1.71489,0.00685,0.00685,0.00685
72,8272.23,1.66591,1.74869,1.61448,0.68179,0.60685,0.64086,0.38757,1.67369,1.64182,1.71358,0.006805,0.006805,0.006805
