epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,9199.16,1.68705,1.79734,1.65201,0.67873,0.61416,0.64155,0.38702,1.68207,1.64498,1.73438,0.00757,0.00757,0.00757
56,9384.07,1.68652,1.7909,1.65372,0.67749,0.61401,0.64184,0.387,1.68141,1.64343,1.73363,0.007525,0.007525,0.007525
57,9570.19,1.69228,1.78767,1.65374,0.67748,0.6153,0.64347,0.38764,1.68028,1.64192,1.73258,0.00748,0.00748,0.00748
58,9755.71,1.68574,1.7838,1.64722,0.67985,0.61464,0.64438,0.38846,1.68066,1.6406,1.73268,0.007435,0.007435,0.007435
59,9942.14,1.68455,1.7776,1.64107,0.68305,0.61379,0.64593,0.3892,1.6801,1.6388,1.73201,0.00739,0.00739,0.00739
60,10127,1.67828,1.77382,1.63754,0.68375,0.61336,0.64631,0.38907,1.6793,1.63683,1.7311,0.007345,0.007345,0.007345
61,10313.2,1.67962,1.77064,1.6414,0.68716,0.61231,0.64759,0.3901,1.67853,1.6352,1.73015,0.0073,0.0073,0.0073
62,10499.8,1.67963,1.75827,1.63842,0.68752,0.61472,0.64814,0.39001,1.67795,1.63297,1.72945,0.007255,0.007255,0.007255
63,10686.7,1.67348,1.75256,1.63165,0.68891,0.6156,0.64853,0.39054,1.6775,1.63148,1.72867,0.00721,0.00721,0.00721
64,10871.8,1.66553,1.7447,1.62724,0.68875,0.61616,0.64956,0.39069,1.67716,1.62895,1.72774,0.007165,0.007165,0.007165
65,11057.6,1.66721,1.74727,1.62377,0.68995,0.6163,0.64988,0.39065,1.67598,1.62698,1.72668,0.00712,0.00712,0.00712
66,11244.1,1.66596,1.74662,1.62756,0.69061,0.61669,0.65049,0.39121,1.67598,1.62494,1.72596,0.007075,0.007075,0.007075
67,11430.4,1.66502,1.75216,1.62674,0.69442,0.61555,0.65114,0.39206,1.67524,1.62347,1.72471,0.00703,0.00703,0.00703
68,11615.6,1.66282,1.73356,1.61969,0.69071,0.61625,0.65129,0.39217,1.67513,1.62175,1.72424,0.006985,0.006985,0.006985
69,11801.7,1.65659,1.72501,1.6182,0.6893,0.61661,0.65195,0.39291,1.6742,1.61979,1.72268,0.00694,0.00694,0.00694
70,11987.5,1.654,1.72471,1.61443,0.69347,0.61547,0.65251,0.39293,1.67363,1.61742,1.72153,0.006895,0.006895,0.006895
71,12173.9,1.65684,1.71681,1.6149,0.69545,0.61544,0.65377,0.39352,1.67308,1.61562,1.72099,0.00685,0.00685,0.00685
72,12360,1.65974,1.7183,1.61489,0.69112,0.62067,0.65439,0.39399,1.67257,1.6135,1.72015,0.006805,0.006805,0.006805
73,12546,1.66054,1.71524,1.60837,0.69254,0.62092,0.65489,0.39436,1.67197,1.61111,1.71917,0.00676,0.00676,0.00676
74,12732.1,1.64839,1.71381,1.6072,0.69445,0.61786,0.65452,0.39494,1.6711,1.6094,1.71797,0.006715,0.006715,0.006715
75,12918.2,1.65047,1.70791,1.60339,0.69328,0.61948,0.65513,0.39529,1.67056,1.60716,1.71687,0.00667,0.00667,0.00667
76,13104.8,1.65061,1.70028,1.60192,0.69472,0.62059,0.65565,0.39594,1.66979,1.60538,1.71586,0.006625,0.006625,0.006625
77,13291.1,1.64924,1.69628,1.60022,0.69407,0.6225,0.65658,0.3962,1.66917,1.60329,1.7148,0.00658,0.00658,0.00658
78,13477.3,1.6478,1.69021,1.60111,0.69478,0.62398,0.65733,0.39655,1.66845,1.60116,1.71369,0.006535,0.006535,0.006535
79,13663.5,1.64517,1.6963,1.59549,0.69773,0.62326,0.65788,0.39707,1.66846,1.59934,1.71286,0.00649,0.00649,0.00649
80,13849.6,1.64497,1.69825,1.59202,0.69768,0.62184,0.65848,0.39684,1.66795,1.59755,1.71218,0.006445,0.006445,0.006445
81,14036.3,1.6419,1.68202,1.59511,0.69428,0.62411,0.65829,0.39773,1.6676,1.59535,1.71113,0.0064,0.0064,0.0064
82,14222.9,1.64218,1.68407,1.59042,0.69822,0.62239,0.6587,0.39794,1.66701,1.59318,1.71012,0.006355,0.006355,0.006355
83,14410.2,1.63264,1.67579,1.5833,0.69502,0.62717,0.6599,0.39904,1.66679,1.59115,1.7091,0.00631,0.00631,0.00631
84,14596.4,1.63468,1.67455,1.58662,0.6967,0.62821,0.66103,0.39982,1.66585,1.58962,1.7079,0.006265,0.006265,0.006265
85,14784,1.63761,1.66368,1.58234,0.69956,0.62789,0.66167,0.40022,1.66541,1.58762,1.70687,0.00622,0.00622,0.00622
86,14970.8,1.63068,1.6647,1.58205,0.70057,0.63005,0.66229,0.40041,1.66468,1.58587,1.70593,0.006175,0.006175,0.006175
87,15156.9,1.62522,1.65421,1.57853,0.70269,0.62835,0.66302,0.40166,1.66395,1.58396,1.70499,0.00613,0.00613,0.00613
88,15343.8,1.62263,1.65229,1.57971,0.70189,0.6303,0.6637,0.40148,1.6632,1.58194,1.70386,0.006085,0.006085,0.006085
89,15531.5,1.62258,1.64735,1.57766,0.70736,0.63165,0.66501,0.40256,1.66257,1.57987,1.70303,0.00604,0.00604,0.00604
90,15719.5,1.62973,1.65544,1.57983,0.70965,0.63139,0.66581,0.40272,1.66229,1.57797,1.70204,0.005995,0.005995,0.005995
91,15833.5,1.62755,1.65135,1.57658,0.71035,0.63015,0.66722,0.4041,1.6618,1.57562,1.70101,0.00595,0.00595,0.00595
92,15937.7,1.61456,1.64178,1.5732,0.71092,0.6299,0.66791,0.40414,1.6611,1.57376,1.70013,0.005905,0.005905,0.005905
93,16039.6,1.61211,1.63643,1.56435,0.70942,0.63114,0.66857,0.4048,1.66078,1.5717,1.6995,0.00586,0.00586,0.00586
94,16141.3,1.62255,1.63412,1.56988,0.71068,0.63129,0.67043,0.40575,1.66031,1.56982,1.69869,0.005815,0.005815,0.005815
95,16244.4,1.62437,1.63619,1.56746,0.71146,0.63241,0.6713,0.40575,1.65987,1.56793,1.69763,0.00577,0.00577,0.00577
96,16430.1,1.61749,1.63048,1.5663,0.7127,0.63394,0.67291,0.40611,1.65956,1.56594,1.69641,0.005725,0.005725,0.005725
97,16617,1.61518,1.62892,1.56393,0.71365,0.63364,0.67351,0.40679,1.65895,1.56429,1.69514,0.00568,0.00568,0.00568
98,16804.3,1.61496,1.628,1.56356,0.71337,0.63353,0.67441,0.40629,1.65856,1.56223,1.69411,0.005635,0.005635,0.005635
99,16991.5,1.60749,1.61594,1.55832,0.7155,0.63469,0.67503,0.40652,1.6582,1.56064,1.69314,0.00559,0.00559,0.00559
100,17179.2,1.60766,1.61915,1.56208,0.71833,0.63456,0.67589,0.40702,1.65757,1.55887,1.69213,0.005545,0.005545,0.005545
101,17366.3,1.60647,1.61448,1.55927,0.72135,0.63402,0.67648,0.40783,1.65667,1.55725,1.69081,0.0055,0.0055,0.0055
102,17553.7,1.61224,1.61735,1.5637,0.72341,0.63162,0.67624,0.40804,1.65603,1.55539,1.68992,0.005455,0.005455,0.005455
103,17740.9,1.60293,1.60306,1.55566,0.72516,0.6319,0.67659,0.40848,1.6553,1.55345,1.68882,0.00541,0.00541,0.00541
104,17928.8,1.60062,1.59863,1.55264,0.72552,0.6324,0.67734,0.40899,1.65469,1.55127,1.68775,0.005365,0.005365,0.005365
105,18117.4,1.60599,1.59833,1.55001,0.72319,0.63338,0.67796,0.40844,1.65422,1.54952,1.6866,0.00532,0.00532,0.00532
106,18304.6,1.59835,1.59263,1.54909,0.72543,0.63427,0.67923,0.40898,1.65323,1.54801,1.68533,0.005275,0.005275,0.005275
107,18492.1,1.59679,1.5975,1.54849,0.72698,0.63453,0.6797,0.40965,1.65259,1.54606,1.68394,0.00523,0.00523,0.00523
108,18679.8,1.58809,1.58798,1.5487,0.72668,0.63613,0.68038,0.41024,1.65193,1.54391,1.6826,0.005185,0.005185,0.005185
109,18866.8,1.59122,1.58182,1.54284,0.72512,0.63721,0.68112,0.40971,1.65174,1.54209,1.68152,0.00514,0.00514,0.00514
110,18981.8,1.59233,1.58138,1.53855,0.72584,0.63724,0.682,0.41028,1.65089,1.54051,1.68036,0.005095,0.005095,0.005095
111,19083.9,1.59048,1.57401,1.54128,0.72408,0.63756,0.68205,0.41051,1.65001,1.53851,1.67921,0.00505,0.00505,0.00505
112,19185.8,1.58984,1.5759,1.54176,0.72795,0.64001,0.68302,0.4105,1.6497,1.53639,1.67832,0.005005,0.005005,0.005005
113,19288,1.59346,1.57106,1.54432,0.72782,0.64064,0.68292,0.41129,1.64949,1.53483,1.67743,0.00496,0.00496,0.00496
114,19390,1.58144,1.56142,1.53634,0.73045,0.64109,0.68399,0.41241,1.64902,1.53261,1.67655,0.004915,0.004915,0.004915
115,19492.3,1.58436,1.56574,1.53743,0.7297,0.64228,0.68443,0.41248,1.64866,1.53126,1.67576,0.00487,0.00487,0.00487
116,19594.3,1.58421,1.56515,1.53583,0.73138,0.64247,0.68487,0.41285,1.64809,1.52974,1.67468,0.004825,0.004825,0.004825
117,19696.2,1.58332,1.55955,1.52822,0.73342,0.644,0.68567,0.41347,1.64758,1.52811,1.67333,0.00478,0.00478,0.00478
118,19798.2,1.58091,1.5504,1.53161,0.73429,0.64432,0.68629,0.41364,1.6474,1.52649,1.67265,0.004735,0.004735,0.004735
119,19900.1,1.58332,1.55458,1.52736,0.73436,0.64418,0.68678,0.41376,1.64684,1.52489,1.6714,0.00469,0.00469,0.00469
