epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5298.54,1.7168,1.87261,1.69311,0.68342,0.58962,0.62782,0.37939,1.68213,1.67485,1.75011,0.00811,0.00811,0.00811
44,5487.83,1.7195,1.85754,1.69076,0.68285,0.59301,0.62917,0.37979,1.68099,1.67001,1.74783,0.008065,0.008065,0.008065
45,5676.69,1.71937,1.86307,1.69243,0.68177,0.59492,0.62975,0.38143,1.67954,1.66654,1.74664,0.00802,0.00802,0.00802
46,5866.76,1.71396,1.85326,1.68733,0.67913,0.59899,0.63127,0.3832,1.67846,1.66236,1.74447,0.007975,0.007975,0.007975
47,6056.63,1.71725,1.84778,1.68412,0.68479,0.59411,0.63206,0.38389,1.67782,1.66018,1.74293,0.00793,0.00793,0.00793
48,6236.38,1.71383,1.84112,1.6744,0.68608,0.59525,0.63458,0.38522,1.6764,1.65682,1.74082,0.007885,0.007885,0.007885
49,6426.73,1.70883,1.83422,1.67309,0.69234,0.59298,0.6356,0.3861,1.67531,1.65386,1.73897,0.00784,0.00784,0.00784
50,6616.56,1.70572,1.83313,1.67277,0.68775,0.59872,0.63556,0.3873,1.67529,1.65114,1.73803,0.007795,0.007795,0.007795
51,6807.25,1.70455,1.81598,1.67173,0.68198,0.60333,0.63676,0.38772,1.67466,1.64861,1.73742,0.00775,0.00775,0.00775
52,6997.47,1.6977,1.82273,1.671,0.68386,0.60217,0.63716,0.38839,1.67416,1.64599,1.73704,0.007705,0.007705,0.007705
53,7187.76,1.69484,1.81565,1.67051,0.68496,0.60416,0.63863,0.38827,1.67333,1.64396,1.73623,0.00766,0.00766,0.00766
54,7378.41,1.6907,1.80981,1.66177,0.6868,0.60302,0.64021,0.38888,1.67322,1.64194,1.73627,0.007615,0.007615,0.007615
55,7567.91,1.68794,1.80204,1.66346,0.68415,0.60605,0.64125,0.38903,1.6724,1.64037,1.7357,0.00757,0.00757,0.00757
56,7758.76,1.69243,1.79067,1.66324,0.68192,0.60944,0.64183,0.38909,1.67139,1.6382,1.73461,0.007525,0.007525,0.007525
57,7948.93,1.6919,1.78844,1.66289,0.68204,0.60827,0.64252,0.38944,1.67057,1.63636,1.73366,0.00748,0.00748,0.00748
58,8141.79,1.68393,1.78091,1.64973,0.68758,0.60809,0.6435,0.39046,1.66972,1.63413,1.73223,0.007435,0.007435,0.007435
59,8332.71,1.68766,1.7795,1.64929,0.68709,0.60678,0.64393,0.39056,1.66944,1.63229,1.73151,0.00739,0.00739,0.00739
60,8523.42,1.68316,1.77267,1.64789,0.68339,0.60736,0.64343,0.39064,1.66865,1.63037,1.7306,0.007345,0.007345,0.007345
61,8714.15,1.67907,1.76848,1.64584,0.68883,0.60472,0.64418,0.3913,1.66784,1.62863,1.72947,0.0073,0.0073,0.0073
62,8904.51,1.68302,1.76159,1.64416,0.68897,0.60397,0.64485,0.3912,1.66712,1.62661,1.72827,0.007255,0.007255,0.007255
63,9097.16,1.67115,1.75313,1.63695,0.69146,0.6042,0.64537,0.39171,1.66626,1.62483,1.7272,0.00721,0.00721,0.00721
64,9286.16,1.66665,1.75688,1.63449,0.68273,0.60849,0.64612,0.39182,1.6654,1.62242,1.72602,0.007165,0.007165,0.007165
65,9475.67,1.67288,1.75334,1.63282,0.6895,0.60712,0.64624,0.39214,1.66466,1.62077,1.72519,0.00712,0.00712,0.00712
66,9666.81,1.66966,1.75132,1.63374,0.69168,0.60682,0.64739,0.39263,1.66422,1.6188,1.72408,0.007075,0.007075,0.007075
67,9856.01,1.66554,1.75546,1.62959,0.6949,0.6086,0.64798,0.39328,1.66291,1.61715,1.72269,0.00703,0.00703,0.00703
68,10044.9,1.66726,1.73794,1.62208,0.69093,0.61237,0.64914,0.39404,1.662,1.61541,1.72132,0.006985,0.006985,0.006985
69,10234.1,1.65843,1.72905,1.62383,0.69235,0.61267,0.6487,0.39412,1.66126,1.61326,1.7203,0.00694,0.00694,0.00694
70,10421.8,1.6575,1.72852,1.62066,0.69137,0.6141,0.65148,0.39476,1.65981,1.61157,1.71854,0.006895,0.006895,0.006895
71,10610.8,1.65635,1.72088,1.62013,0.68828,0.61724,0.65212,0.39519,1.65918,1.60978,1.7175,0.00685,0.00685,0.00685
72,10799.7,1.6582,1.7229,1.62145,0.68375,0.62017,0.65348,0.39541,1.65833,1.60782,1.71656,0.006805,0.006805,0.006805
73,10988.5,1.6632,1.71779,1.61853,0.68727,0.61946,0.65367,0.39633,1.65692,1.6061,1.71512,0.00676,0.00676,0.00676
74,11177.4,1.64862,1.71111,1.61274,0.68998,0.62035,0.65442,0.39686,1.656,1.60425,1.71358,0.006715,0.006715,0.006715
75,11368.5,1.64827,1.71288,1.60894,0.69175,0.6207,0.6555,0.39742,1.65514,1.60227,1.71237,0.00667,0.00667,0.00667
76,11558.1,1.65466,1.70686,1.60547,0.69132,0.62089,0.65558,0.39784,1.65438,1.60079,1.71093,0.006625,0.006625,0.006625
77,11748.2,1.65192,1.69708,1.60759,0.69008,0.62019,0.65645,0.39942,1.65349,1.59915,1.70943,0.00658,0.00658,0.00658
78,11937.8,1.64797,1.70316,1.60652,0.69194,0.62,0.65657,0.39986,1.65259,1.59723,1.708,0.006535,0.006535,0.006535
79,12128.1,1.64602,1.69752,1.6045,0.69079,0.62158,0.65757,0.40002,1.65183,1.59557,1.70705,0.00649,0.00649,0.00649
80,12319.2,1.65105,1.70113,1.60137,0.69087,0.62121,0.6583,0.39983,1.65061,1.59404,1.70554,0.006445,0.006445,0.006445
81,12510.1,1.63789,1.68608,1.59905,0.6939,0.62249,0.65921,0.40111,1.64976,1.59169,1.7043,0.0064,0.0064,0.0064
82,12700.7,1.63984,1.6856,1.59654,0.69647,0.62126,0.65949,0.40121,1.64899,1.59021,1.70304,0.006355,0.006355,0.006355
83,12892,1.63621,1.67986,1.59532,0.69698,0.62236,0.65997,0.40203,1.64828,1.58887,1.70212,0.00631,0.00631,0.00631
84,13083.4,1.6338,1.67602,1.5946,0.7004,0.62092,0.66056,0.40258,1.64727,1.58729,1.70061,0.006265,0.006265,0.006265
85,13273.8,1.63937,1.6715,1.59164,0.70153,0.62024,0.66109,0.40313,1.64703,1.58526,1.69969,0.00622,0.00622,0.00622
86,13464.7,1.63468,1.66843,1.58869,0.70174,0.61847,0.66089,0.40316,1.64626,1.58343,1.69866,0.006175,0.006175,0.006175
87,13655.7,1.62453,1.65279,1.58541,0.7038,0.61895,0.66151,0.40363,1.64583,1.58138,1.69757,0.00613,0.00613,0.00613
88,13846.9,1.62886,1.65079,1.58906,0.70435,0.62011,0.66189,0.40449,1.64534,1.57934,1.69666,0.006085,0.006085,0.006085
89,14038.3,1.62207,1.65376,1.58542,0.70451,0.62174,0.66245,0.40551,1.64474,1.57774,1.69577,0.00604,0.00604,0.00604
90,14229.2,1.62822,1.65638,1.58454,0.70708,0.62089,0.66318,0.40616,1.64375,1.57535,1.69458,0.005995,0.005995,0.005995
91,14420.3,1.62704,1.6491,1.58665,0.70709,0.62093,0.66363,0.4061,1.64332,1.57345,1.69374,0.00595,0.00595,0.00595
92,14611.2,1.61695,1.64466,1.58125,0.70471,0.62364,0.66412,0.40673,1.64253,1.57147,1.69257,0.005905,0.005905,0.005905
93,14802.1,1.61939,1.63453,1.57401,0.70487,0.62421,0.66441,0.4071,1.64209,1.56949,1.69175,0.00586,0.00586,0.00586
94,14993.1,1.6219,1.64236,1.58058,0.70196,0.62787,0.66498,0.40733,1.64125,1.5674,1.69062,0.005815,0.005815,0.005815
95,15184.2,1.62351,1.63961,1.57735,0.70345,0.62757,0.66511,0.40782,1.64065,1.56571,1.68951,0.00577,0.00577,0.00577
