epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,11411.5,1.60606,1.66308,1.52276,0.70039,0.62283,0.66524,0.41012,1.64828,1.573,1.66543,0.008398,0.008398,0.008398
91,11585,1.60865,1.66194,1.52378,0.69876,0.62549,0.66553,0.41072,1.64765,1.57161,1.66438,0.00838,0.00838,0.00838
92,11761.8,1.60383,1.65716,1.51808,0.70506,0.62223,0.66671,0.41127,1.64744,1.57001,1.66354,0.008362,0.008362,0.008362
93,11948.3,1.59954,1.65087,1.51479,0.7029,0.62327,0.66691,0.41192,1.64706,1.56857,1.66235,0.008344,0.008344,0.008344
94,12116.7,1.60424,1.64591,1.516,0.70361,0.62286,0.66746,0.4129,1.64637,1.56727,1.66109,0.008326,0.008326,0.008326
95,12263.4,1.60123,1.65076,1.51604,0.70494,0.62413,0.66815,0.413,1.64544,1.56579,1.6597,0.008308,0.008308,0.008308
96,12392.6,1.59986,1.64679,1.51293,0.70282,0.62627,0.66906,0.41354,1.645,1.56455,1.65907,0.00829,0.00829,0.00829
97,12519.6,1.59374,1.64516,1.51541,0.70436,0.62592,0.67013,0.41377,1.64431,1.56347,1.65809,0.008272,0.008272,0.008272
98,12643.9,1.60017,1.64449,1.51304,0.70601,0.62499,0.67041,0.41437,1.64356,1.5619,1.65703,0.008254,0.008254,0.008254
99,12756.6,1.59824,1.63541,1.51305,0.7078,0.62581,0.6704,0.41432,1.64309,1.56006,1.65619,0.008236,0.008236,0.008236
100,12866.1,1.5997,1.64313,1.51294,0.70676,0.62474,0.67055,0.41463,1.64279,1.55832,1.65526,0.008218,0.008218,0.008218
101,12985.6,1.59342,1.63909,1.51119,0.70849,0.62436,0.67064,0.41406,1.64168,1.55638,1.65388,0.0082,0.0082,0.0082
102,13099.8,1.59773,1.63807,1.51009,0.70941,0.62318,0.67004,0.41462,1.64117,1.55436,1.65324,0.008182,0.008182,0.008182
103,13211.9,1.59721,1.64003,1.51076,0.71044,0.62373,0.67009,0.41506,1.64054,1.55303,1.65228,0.008164,0.008164,0.008164
104,13332.6,1.58942,1.62673,1.50768,0.71247,0.62499,0.67096,0.41499,1.63998,1.552,1.65134,0.008146,0.008146,0.008146
105,13459.9,1.59095,1.62939,1.50645,0.71083,0.62783,0.67182,0.4151,1.63945,1.55071,1.65066,0.008128,0.008128,0.008128
106,13578.5,1.58988,1.63045,1.5029,0.71389,0.62719,0.67243,0.41541,1.63864,1.54906,1.64953,0.00811,0.00811,0.00811
107,13703,1.58299,1.62458,1.50404,0.71067,0.63,0.67344,0.41592,1.63843,1.54735,1.64895,0.008092,0.008092,0.008092
108,13816.3,1.58011,1.61114,1.49959,0.71168,0.63073,0.67345,0.41605,1.63795,1.54567,1.64829,0.008074,0.008074,0.008074
109,13920.5,1.58819,1.62752,1.49966,0.71391,0.62961,0.6743,0.41618,1.63779,1.54444,1.64749,0.008056,0.008056,0.008056
110,14025.4,1.5855,1.62264,1.50219,0.71054,0.63279,0.6755,0.41745,1.63725,1.54327,1.64682,0.008038,0.008038,0.008038
111,14131.4,1.58075,1.616,1.49538,0.71338,0.63189,0.67618,0.41715,1.63722,1.54183,1.64612,0.00802,0.00802,0.00802
112,14246.7,1.58853,1.61825,1.50269,0.71484,0.63034,0.67647,0.41708,1.63646,1.54033,1.64496,0.008002,0.008002,0.008002
113,14403.4,1.58562,1.62105,1.50267,0.71515,0.63033,0.6766,0.41731,1.63585,1.53924,1.64436,0.007984,0.007984,0.007984
114,14507.5,1.58683,1.6135,1.49886,0.71648,0.63077,0.67711,0.41772,1.6352,1.53765,1.64354,0.007966,0.007966,0.007966
115,14629,1.58253,1.62262,1.4945,0.71678,0.63035,0.67767,0.41766,1.6347,1.53622,1.64276,0.007948,0.007948,0.007948
116,14747.5,1.57979,1.61427,1.49257,0.71907,0.63126,0.67843,0.41749,1.63413,1.53472,1.64191,0.00793,0.00793,0.00793
117,14850.8,1.5764,1.60033,1.48971,0.72019,0.6314,0.67895,0.41837,1.63323,1.53325,1.64073,0.007912,0.007912,0.007912
118,14954.6,1.57819,1.60215,1.49563,0.72515,0.63076,0.6794,0.41869,1.6329,1.53161,1.64022,0.007894,0.007894,0.007894
119,15058.5,1.57846,1.6043,1.49156,0.72624,0.63115,0.68002,0.41855,1.63267,1.52998,1.63953,0.007876,0.007876,0.007876
120,15162.3,1.58638,1.60575,1.49492,0.72579,0.63276,0.68017,0.41845,1.63262,1.52866,1.63927,0.007858,0.007858,0.007858
121,15266,1.57987,1.60127,1.49433,0.72682,0.63252,0.68047,0.41904,1.632,1.52746,1.63838,0.00784,0.00784,0.00784
122,15369.8,1.57435,1.59953,1.49176,0.72762,0.63421,0.682,0.41931,1.6319,1.52675,1.63805,0.007822,0.007822,0.007822
123,15502.6,1.57661,1.58774,1.48638,0.73188,0.6326,0.68284,0.41951,1.63193,1.52529,1.63758,0.007804,0.007804,0.007804
124,15605.6,1.57478,1.58919,1.48505,0.72737,0.63602,0.68373,0.41928,1.63145,1.52413,1.63691,0.007786,0.007786,0.007786
125,15708.9,1.57278,1.58772,1.48422,0.72388,0.63824,0.68458,0.41943,1.6313,1.52276,1.63643,0.007768,0.007768,0.007768
126,15812.6,1.57981,1.59615,1.489,0.72059,0.64363,0.68507,0.41951,1.63116,1.52123,1.63562,0.00775,0.00775,0.00775
127,15916.1,1.5762,1.59933,1.48523,0.72041,0.64398,0.68597,0.42015,1.63064,1.52005,1.63458,0.007732,0.007732,0.007732
128,16020.2,1.58035,1.59784,1.49063,0.72263,0.6433,0.6866,0.42083,1.62995,1.51873,1.63362,0.007714,0.007714,0.007714
129,16124.5,1.57325,1.58836,1.48222,0.71918,0.6428,0.6868,0.42071,1.62982,1.51736,1.63297,0.007696,0.007696,0.007696
130,16237,1.5794,1.5884,1.48415,0.72137,0.64607,0.68766,0.42168,1.62941,1.51589,1.63207,0.007678,0.007678,0.007678
131,16351.5,1.57889,1.58232,1.48393,0.72229,0.64568,0.68752,0.42122,1.62935,1.51462,1.63137,0.00766,0.00766,0.00766
132,16464.3,1.57397,1.58001,1.47966,0.72256,0.64533,0.68756,0.42099,1.62934,1.51341,1.63075,0.007642,0.007642,0.007642
133,16583.9,1.57804,1.58611,1.48105,0.72229,0.64626,0.68826,0.42164,1.62905,1.51193,1.63007,0.007624,0.007624,0.007624
