epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,11222.8,1.67521,1.73652,1.60419,0.69048,0.60851,0.64477,0.38846,1.67244,1.63131,1.70469,0.00676,0.00676,0.00676
74,11343.3,1.65759,1.72646,1.59503,0.68863,0.61008,0.64538,0.38893,1.67186,1.62973,1.70355,0.006715,0.006715,0.006715
75,11459.1,1.66103,1.72622,1.59235,0.68933,0.61118,0.64709,0.39019,1.6713,1.62817,1.70226,0.00667,0.00667,0.00667
76,11574,1.65994,1.72007,1.59187,0.68998,0.61072,0.64795,0.39021,1.67097,1.62661,1.70147,0.006625,0.006625,0.006625
77,11689.1,1.65789,1.7141,1.59246,0.69285,0.60917,0.64791,0.39093,1.67011,1.62487,1.70049,0.00658,0.00658,0.00658
78,11803.8,1.65314,1.71031,1.58853,0.69004,0.61137,0.64939,0.39129,1.66961,1.6232,1.69959,0.006535,0.006535,0.006535
79,11918.5,1.65587,1.70799,1.59044,0.68992,0.61256,0.64922,0.39214,1.66918,1.62144,1.69877,0.00649,0.00649,0.00649
80,12035.8,1.65545,1.71467,1.58868,0.69759,0.61145,0.65017,0.39194,1.66873,1.62008,1.69817,0.006445,0.006445,0.006445
81,12152.4,1.64773,1.69914,1.58668,0.69457,0.61215,0.65044,0.39173,1.66836,1.61884,1.69763,0.0064,0.0064,0.0064
82,12266,1.64903,1.70155,1.58343,0.69815,0.61473,0.65102,0.39176,1.66797,1.61728,1.69697,0.006355,0.006355,0.006355
83,12381.7,1.63823,1.69386,1.57458,0.69875,0.61384,0.65156,0.3931,1.66725,1.61588,1.69573,0.00631,0.00631,0.00631
84,12495.5,1.64491,1.68973,1.5795,0.69537,0.6178,0.6519,0.39314,1.66685,1.6143,1.69489,0.006265,0.006265,0.006265
85,12605.9,1.64603,1.68072,1.57074,0.69436,0.61758,0.65262,0.39349,1.66628,1.61232,1.6937,0.00622,0.00622,0.00622
86,12718.9,1.63772,1.67968,1.56962,0.69664,0.61765,0.65352,0.39333,1.66606,1.61047,1.69287,0.006175,0.006175,0.006175
87,12832,1.63333,1.676,1.5683,0.6978,0.61965,0.65423,0.39427,1.66534,1.6087,1.69192,0.00613,0.00613,0.00613
88,12945.1,1.63443,1.67035,1.57098,0.69627,0.62056,0.65467,0.39467,1.66493,1.60695,1.69099,0.006085,0.006085,0.006085
89,13056.6,1.63437,1.67143,1.56974,0.69264,0.62366,0.65435,0.39497,1.66452,1.60567,1.69012,0.00604,0.00604,0.00604
90,13171.6,1.64003,1.67558,1.57428,0.69494,0.62381,0.65498,0.39527,1.66407,1.60408,1.68925,0.005995,0.005995,0.005995
91,13287.4,1.6363,1.67157,1.56978,0.69811,0.62433,0.65579,0.39546,1.66388,1.60244,1.68849,0.00595,0.00595,0.00595
92,13401.5,1.62466,1.65835,1.56481,0.69689,0.62313,0.65588,0.39536,1.66338,1.60105,1.68763,0.005905,0.005905,0.005905
93,13515.5,1.62337,1.65005,1.55601,0.70125,0.62204,0.65707,0.39576,1.66261,1.59905,1.68655,0.00586,0.00586,0.00586
94,13635.5,1.62733,1.65503,1.55925,0.70401,0.621,0.6577,0.39582,1.66212,1.59724,1.68554,0.005815,0.005815,0.005815
95,13752.5,1.62994,1.65502,1.55948,0.70047,0.62269,0.65839,0.39649,1.66197,1.59526,1.68463,0.00577,0.00577,0.00577
96,13868.9,1.62782,1.64606,1.55682,0.70033,0.62747,0.6592,0.39663,1.66157,1.59359,1.68354,0.005725,0.005725,0.005725
97,13984.4,1.6257,1.64714,1.55999,0.70455,0.62659,0.66028,0.3972,1.66109,1.59176,1.68253,0.00568,0.00568,0.00568
98,14098.7,1.62008,1.64792,1.55653,0.70444,0.62917,0.66086,0.39761,1.66099,1.58972,1.68173,0.005635,0.005635,0.005635
99,14216.5,1.61779,1.63152,1.55014,0.70859,0.62795,0.66152,0.39762,1.66035,1.58798,1.68085,0.00559,0.00559,0.00559
100,14332.4,1.62067,1.63494,1.55557,0.70883,0.62763,0.66173,0.3985,1.66013,1.58619,1.68,0.005545,0.005545,0.005545
