epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,16631,1.61253,1.6308,1.52947,0.71861,0.63627,0.67652,0.42092,1.62989,1.5362,1.63775,0.008128,0.008128,0.008128
106,16731.9,1.60653,1.62758,1.5275,0.7191,0.63628,0.67673,0.4218,1.62896,1.53486,1.63663,0.00811,0.00811,0.00811
107,16832.8,1.60979,1.62965,1.52721,0.71964,0.63774,0.67757,0.42211,1.62864,1.5331,1.63591,0.008092,0.008092,0.008092
108,16933.6,1.60295,1.62615,1.5283,0.72083,0.63763,0.67847,0.42251,1.62763,1.53174,1.63471,0.008074,0.008074,0.008074
109,17034.3,1.607,1.61528,1.52898,0.72245,0.63769,0.67932,0.42306,1.62712,1.53037,1.63423,0.008056,0.008056,0.008056
110,17135.3,1.60875,1.62689,1.52428,0.72314,0.63638,0.67928,0.42391,1.62688,1.52946,1.63343,0.008038,0.008038,0.008038
111,17236.3,1.60114,1.61317,1.52224,0.72659,0.63542,0.68013,0.4237,1.62653,1.52764,1.6329,0.00802,0.00802,0.00802
112,17337,1.60555,1.61341,1.52547,0.72672,0.63769,0.68138,0.42442,1.62583,1.52627,1.6321,0.008002,0.008002,0.008002
113,17437.9,1.60581,1.61212,1.522,0.72801,0.63654,0.68174,0.42478,1.62552,1.52464,1.63133,0.007984,0.007984,0.007984
114,17538.7,1.60205,1.60605,1.51897,0.7267,0.63668,0.68147,0.42461,1.62496,1.52346,1.63056,0.007966,0.007966,0.007966
115,17639.4,1.59921,1.60719,1.51749,0.72472,0.63847,0.68141,0.42465,1.62433,1.522,1.62956,0.007948,0.007948,0.007948
116,17740.3,1.60632,1.6074,1.52172,0.72628,0.63902,0.68333,0.42436,1.62415,1.51993,1.62864,0.00793,0.00793,0.00793
117,17841.3,1.60189,1.60406,1.51625,0.7264,0.6391,0.68435,0.42503,1.62386,1.51862,1.62799,0.007912,0.007912,0.007912
118,17942.1,1.59885,1.60247,1.51423,0.7283,0.63726,0.68489,0.42547,1.62319,1.51732,1.62705,0.007894,0.007894,0.007894
119,18043.2,1.60077,1.6045,1.51476,0.72946,0.63718,0.68517,0.4258,1.62263,1.51526,1.62621,0.007876,0.007876,0.007876
120,18144.4,1.60133,1.6074,1.51797,0.72882,0.63832,0.68562,0.42707,1.62183,1.51394,1.6254,0.007858,0.007858,0.007858
121,18245.1,1.59766,1.5934,1.50921,0.7303,0.63828,0.68637,0.42672,1.62167,1.51263,1.6246,0.00784,0.00784,0.00784
122,18345.9,1.59264,1.59645,1.50956,0.73099,0.63957,0.68723,0.42669,1.62117,1.51144,1.6237,0.007822,0.007822,0.007822
123,18446.8,1.59978,1.59362,1.51582,0.73149,0.6402,0.68777,0.42723,1.62093,1.51019,1.62322,0.007804,0.007804,0.007804
124,18547.7,1.59573,1.58443,1.51124,0.73199,0.64138,0.68874,0.42751,1.6201,1.5088,1.62226,0.007786,0.007786,0.007786
125,18648.4,1.59743,1.59064,1.51044,0.73292,0.64165,0.68943,0.42847,1.61964,1.50689,1.62157,0.007768,0.007768,0.007768
126,18749.5,1.5879,1.58985,1.50692,0.73158,0.64507,0.68991,0.42907,1.61958,1.50526,1.62104,0.00775,0.00775,0.00775
127,18850.4,1.59511,1.58886,1.51221,0.73267,0.64583,0.69059,0.42893,1.61954,1.50342,1.62065,0.007732,0.007732,0.007732
128,18951.2,1.58942,1.58337,1.50799,0.73488,0.64371,0.69085,0.42904,1.61933,1.50219,1.62028,0.007714,0.007714,0.007714
129,19051.9,1.59375,1.57963,1.51033,0.73139,0.64606,0.69056,0.4293,1.6185,1.50031,1.61932,0.007696,0.007696,0.007696
130,19152.4,1.59483,1.58809,1.50685,0.73425,0.64528,0.692,0.42966,1.61802,1.49913,1.61886,0.007678,0.007678,0.007678
131,19253.5,1.5875,1.58669,1.50364,0.73457,0.64615,0.69143,0.42987,1.61791,1.49738,1.61854,0.00766,0.00766,0.00766
132,19354.3,1.59043,1.58448,1.50501,0.7332,0.64399,0.69148,0.43052,1.61757,1.49606,1.6183,0.007642,0.007642,0.007642
133,19455.4,1.59057,1.57893,1.50477,0.73265,0.64579,0.69178,0.43099,1.61711,1.49425,1.6177,0.007624,0.007624,0.007624
134,19556.4,1.58691,1.57325,1.50226,0.73747,0.64448,0.69235,0.43117,1.617,1.49249,1.61737,0.007606,0.007606,0.007606
135,19658.2,1.58743,1.57525,1.50242,0.73399,0.64853,0.69255,0.43126,1.61701,1.49069,1.6171,0.007588,0.007588,0.007588
136,19759.9,1.59216,1.58096,1.49983,0.73524,0.64802,0.69274,0.43154,1.61709,1.48919,1.61675,0.00757,0.00757,0.00757
137,19861.6,1.58528,1.56723,1.49846,0.73789,0.64746,0.6934,0.43218,1.61669,1.48769,1.61644,0.007552,0.007552,0.007552
138,19963.5,1.59013,1.57545,1.50574,0.74123,0.64656,0.69431,0.43207,1.61645,1.48558,1.61609,0.007534,0.007534,0.007534
139,20065.3,1.58679,1.57848,1.50117,0.74372,0.64627,0.69493,0.43221,1.61603,1.48382,1.61547,0.007516,0.007516,0.007516
140,20167,1.58349,1.56199,1.49727,0.74419,0.64812,0.69547,0.43228,1.61604,1.48242,1.61506,0.007498,0.007498,0.007498
141,20268.8,1.58756,1.55994,1.50012,0.73967,0.64903,0.69551,0.43244,1.61588,1.48044,1.6147,0.00748,0.00748,0.00748
142,20370.9,1.58488,1.56834,1.49798,0.73908,0.64919,0.69614,0.43306,1.61626,1.4788,1.61484,0.007462,0.007462,0.007462
143,20472.2,1.58464,1.56351,1.49414,0.73946,0.64951,0.69683,0.43283,1.61575,1.47761,1.61402,0.007444,0.007444,0.007444
144,20574,1.57931,1.55568,1.49443,0.74187,0.64929,0.6987,0.43326,1.61568,1.47588,1.61365,0.007426,0.007426,0.007426
145,20675.9,1.58563,1.5577,1.50007,0.74097,0.6484,0.69896,0.43368,1.61552,1.47485,1.61316,0.007408,0.007408,0.007408
146,20778,1.57467,1.55349,1.48972,0.74346,0.64759,0.69947,0.43365,1.61547,1.47351,1.61264,0.00739,0.00739,0.00739
147,20879.4,1.58288,1.57252,1.49478,0.74548,0.64922,0.69928,0.43355,1.61524,1.47229,1.61227,0.007372,0.007372,0.007372
148,20981.3,1.57809,1.55085,1.49272,0.74011,0.65165,0.69973,0.43419,1.61537,1.47057,1.61192,0.007354,0.007354,0.007354
149,21082.6,1.57588,1.54923,1.48978,0.73867,0.65234,0.70016,0.43418,1.6152,1.46922,1.61127,0.007336,0.007336,0.007336
150,21184.1,1.57838,1.55032,1.48542,0.73831,0.65405,0.70107,0.43521,1.61479,1.46767,1.61054,0.007318,0.007318,0.007318
151,21285.8,1.57194,1.53761,1.48408,0.74098,0.65275,0.7015,0.43542,1.61425,1.4665,1.60962,0.0073,0.0073,0.0073
152,21387.4,1.5765,1.54947,1.48666,0.74255,0.65294,0.70164,0.43646,1.61419,1.4655,1.60915,0.007282,0.007282,0.007282
153,21489.1,1.573,1.5381,1.4849,0.74764,0.65205,0.70241,0.43618,1.61419,1.46398,1.60869,0.007264,0.007264,0.007264
154,21590.7,1.57544,1.5349,1.48311,0.74519,0.6536,0.70258,0.43693,1.61383,1.46214,1.60803,0.007246,0.007246,0.007246
155,21692.6,1.5756,1.53585,1.48857,0.74445,0.65621,0.70329,0.43733,1.61343,1.46087,1.6077,0.007228,0.007228,0.007228
156,21794.3,1.57268,1.53856,1.48251,0.74348,0.65562,0.70336,0.4375,1.61291,1.45952,1.607,0.00721,0.00721,0.00721
157,21896.1,1.57397,1.54018,1.48712,0.74535,0.65442,0.70357,0.43768,1.61333,1.4581,1.60672,0.007192,0.007192,0.007192
158,21997.9,1.57482,1.53873,1.48297,0.74717,0.65437,0.70387,0.43741,1.61318,1.45722,1.60645,0.007174,0.007174,0.007174
159,22099.7,1.56915,1.53415,1.48191,0.74803,0.65312,0.70416,0.43777,1.613,1.45599,1.60589,0.007156,0.007156,0.007156
160,22201.4,1.56613,1.52415,1.48406,0.7477,0.65396,0.70411,0.43815,1.61323,1.45443,1.60566,0.007138,0.007138,0.007138
161,22302.9,1.56837,1.53931,1.48504,0.74842,0.65301,0.70404,0.43768,1.6134,1.45373,1.60532,0.00712,0.00712,0.00712
162,22404.6,1.56708,1.53413,1.47922,0.74898,0.65317,0.70435,0.43794,1.61285,1.45294,1.60468,0.007102,0.007102,0.007102
163,22506.5,1.56945,1.52747,1.48575,0.7507,0.65347,0.70465,0.43754,1.6132,1.45238,1.60468,0.007084,0.007084,0.007084
164,22608.1,1.56883,1.52473,1.48529,0.7437,0.65605,0.70487,0.43779,1.61313,1.45142,1.60419,0.007066,0.007066,0.007066
165,22709.4,1.56653,1.5266,1.48282,0.74834,0.65521,0.70515,0.43762,1.61332,1.45038,1.60424,0.007048,0.007048,0.007048
166,22811.3,1.56606,1.52252,1.47736,0.75179,0.65343,0.70534,0.4374,1.61354,1.44924,1.60392,0.00703,0.00703,0.00703
167,22912.8,1.56592,1.52002,1.47478,0.74964,0.65533,0.70551,0.43764,1.61383,1.44796,1.60383,0.007012,0.007012,0.007012
168,23014.3,1.56169,1.52289,1.47391,0.75058,0.65415,0.70577,0.43784,1.61381,1.4473,1.60369,0.006994,0.006994,0.006994
169,23115.7,1.55894,1.53015,1.47767,0.75188,0.65436,0.70562,0.43827,1.61385,1.4468,1.60364,0.006976,0.006976,0.006976
170,23217.5,1.56488,1.521,1.4783,0.75232,0.65423,0.70596,0.43762,1.6139,1.44608,1.60354,0.006958,0.006958,0.006958
171,23319.2,1.56824,1.5184,1.48061,0.75069,0.65571,0.70665,0.43751,1.61394,1.44516,1.60341,0.00694,0.00694,0.00694
172,23421.1,1.56689,1.51916,1.47688,0.75004,0.65725,0.70734,0.43792,1.61376,1.44408,1.60283,0.006922,0.006922,0.006922
173,23522.3,1.56227,1.52232,1.47555,0.74654,0.65811,0.7071,0.43773,1.61379,1.44311,1.60247,0.006904,0.006904,0.006904
174,23623.4,1.56205,1.51507,1.47867,0.74912,0.65712,0.7071,0.43768,1.61398,1.44237,1.60245,0.006886,0.006886,0.006886
175,23725.3,1.56613,1.51363,1.4744,0.75127,0.65666,0.7073,0.43794,1.61372,1.44149,1.60188,0.006868,0.006868,0.006868
176,23827,1.55585,1.50517,1.46976,0.75255,0.65621,0.70737,0.43857,1.61356,1.44057,1.60146,0.00685,0.00685,0.00685
177,23928.6,1.56395,1.50634,1.47497,0.7536,0.65628,0.70748,0.43821,1.61386,1.44034,1.6015,0.006832,0.006832,0.006832
178,24030.2,1.55887,1.5064,1.47404,0.74815,0.658,0.70768,0.43834,1.61394,1.43912,1.60142,0.006814,0.006814,0.006814
179,24131.7,1.55642,1.50405,1.47147,0.75079,0.65666,0.70786,0.43867,1.61406,1.43846,1.60124,0.006796,0.006796,0.006796
180,24233,1.55358,1.49778,1.46204,0.74877,0.65803,0.70815,0.43892,1.61399,1.43731,1.60076,0.006778,0.006778,0.006778
181,24334.4,1.55427,1.50622,1.46885,0.7502,0.65559,0.7079,0.43864,1.61421,1.43629,1.60088,0.00676,0.00676,0.00676
182,24435.8,1.55194,1.50404,1.46583,0.74683,0.65679,0.70833,0.43907,1.61431,1.4354,1.60075,0.006742,0.006742,0.006742
183,24537.2,1.55657,1.49963,1.46786,0.74526,0.65686,0.70812,0.43925,1.61394,1.43403,1.60044,0.006724,0.006724,0.006724
184,24638.7,1.55009,1.49159,1.46131,0.74737,0.65614,0.70844,0.43954,1.61365,1.43313,1.59998,0.006706,0.006706,0.006706
185,24740.1,1.55263,1.49233,1.4667,0.74703,0.65659,0.7085,0.43959,1.61376,1.43234,1.59958,0.006688,0.006688,0.006688
186,24841.5,1.55315,1.49953,1.46927,0.75109,0.65561,0.70876,0.43924,1.61391,1.43129,1.59929,0.00667,0.00667,0.00667
187,24942.9,1.55079,1.49743,1.46463,0.74988,0.65583,0.70902,0.43994,1.61384,1.43075,1.59896,0.006652,0.006652,0.006652
188,25044.3,1.54443,1.49369,1.46154,0.75137,0.65469,0.7088,0.43947,1.61376,1.43015,1.59846,0.006634,0.006634,0.006634
189,25145.8,1.55126,1.49971,1.46454,0.74896,0.65727,0.70867,0.43971,1.61358,1.4292,1.59809,0.006616,0.006616,0.006616
190,25247.4,1.55363,1.49021,1.46635,0.75057,0.65624,0.7087,0.44028,1.61334,1.42832,1.59753,0.006598,0.006598,0.006598
