epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7061.74,1.71934,1.86897,1.69865,0.66005,0.59322,0.62826,0.37897,1.6875,1.66839,1.75693,0.00874,0.00874,0.00874
44,7168.94,1.72003,1.85768,1.69644,0.65877,0.59825,0.6295,0.3802,1.68623,1.666,1.75476,0.00871,0.00871,0.00871
45,7275.76,1.71947,1.85975,1.70317,0.6643,0.59676,0.62986,0.38112,1.68412,1.66251,1.75359,0.00868,0.00868,0.00868
46,7382.22,1.71845,1.85567,1.69528,0.6644,0.59941,0.63064,0.3819,1.68322,1.65918,1.7524,0.00865,0.00865,0.00865
47,7488.61,1.71422,1.84674,1.69378,0.6754,0.59569,0.62952,0.38247,1.68133,1.6558,1.75064,0.00862,0.00862,0.00862
48,7595.13,1.70695,1.83854,1.68405,0.67888,0.59906,0.63158,0.38463,1.67998,1.65281,1.74955,0.00859,0.00859,0.00859
49,7701.8,1.7115,1.83406,1.68467,0.68389,0.59749,0.63319,0.38544,1.67972,1.64963,1.74894,0.00856,0.00856,0.00856
50,7807.84,1.7036,1.83087,1.67706,0.67813,0.60101,0.63449,0.38684,1.67779,1.64715,1.74691,0.00853,0.00853,0.00853
51,7914.49,1.70463,1.81604,1.67521,0.67457,0.60611,0.63463,0.38704,1.67724,1.64434,1.74536,0.0085,0.0085,0.0085
52,8021.42,1.70242,1.82265,1.67875,0.67747,0.60584,0.63677,0.38779,1.67675,1.6421,1.74472,0.00847,0.00847,0.00847
53,8127.64,1.6948,1.81507,1.67322,0.67886,0.60753,0.63759,0.38826,1.67568,1.64005,1.74305,0.00844,0.00844,0.00844
54,8234.53,1.69531,1.80985,1.67292,0.67765,0.60699,0.63762,0.3873,1.67538,1.63835,1.74265,0.00841,0.00841,0.00841
55,8341.18,1.68704,1.80167,1.66329,0.68302,0.60525,0.63897,0.38809,1.67479,1.63629,1.74163,0.00838,0.00838,0.00838
