epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7329.13,1.70875,1.86105,1.68672,0.68095,0.59739,0.62973,0.38162,1.68579,1.66503,1.75081,0.00811,0.00811,0.00811
44,7440.87,1.70952,1.84812,1.68097,0.67931,0.60129,0.63109,0.38228,1.68434,1.66124,1.74884,0.008065,0.008065,0.008065
45,7599.96,1.70881,1.84463,1.6849,0.681,0.60191,0.63377,0.38459,1.68116,1.65625,1.74685,0.00802,0.00802,0.00802
46,7790.27,1.70556,1.84552,1.67691,0.68247,0.60078,0.63494,0.38526,1.67948,1.65318,1.74502,0.007975,0.007975,0.007975
47,7938.01,1.70042,1.83401,1.67782,0.68402,0.60215,0.6366,0.38607,1.67863,1.6513,1.74411,0.00793,0.00793,0.00793
48,8094.96,1.70079,1.82915,1.6707,0.68542,0.60348,0.63915,0.3876,1.67682,1.64905,1.74253,0.007885,0.007885,0.007885
49,8265.37,1.69648,1.81806,1.66174,0.68506,0.60475,0.64035,0.38829,1.67566,1.64642,1.74057,0.00784,0.00784,0.00784
50,8463.76,1.6944,1.81467,1.66313,0.6848,0.60496,0.64136,0.38818,1.67471,1.64314,1.73921,0.007795,0.007795,0.007795
51,8659.26,1.69368,1.80425,1.66238,0.68277,0.60574,0.64148,0.38768,1.67303,1.64046,1.73768,0.00775,0.00775,0.00775
52,8850.74,1.68762,1.80886,1.65803,0.68291,0.60885,0.6431,0.38967,1.67215,1.63775,1.73616,0.007705,0.007705,0.007705
53,9040.88,1.67828,1.799,1.65948,0.68273,0.61143,0.64474,0.39029,1.67168,1.63534,1.73531,0.00766,0.00766,0.00766
54,9231.39,1.68107,1.78922,1.65328,0.68229,0.61287,0.64558,0.39005,1.67069,1.63361,1.73417,0.007615,0.007615,0.007615
55,9421.66,1.67454,1.78281,1.65478,0.6807,0.61471,0.64626,0.39035,1.66987,1.63181,1.73368,0.00757,0.00757,0.00757
56,9611.94,1.67903,1.78295,1.6517,0.67932,0.61576,0.64659,0.39138,1.66865,1.6298,1.73271,0.007525,0.007525,0.007525
57,9801.68,1.67824,1.77419,1.65438,0.6805,0.61828,0.64747,0.39254,1.66764,1.62789,1.73151,0.00748,0.00748,0.00748
58,9991.53,1.67247,1.76877,1.64926,0.6813,0.6183,0.64872,0.39304,1.6669,1.62605,1.73071,0.007435,0.007435,0.007435
59,10181.7,1.67281,1.76509,1.63957,0.68386,0.61778,0.65001,0.39356,1.66622,1.62442,1.73016,0.00739,0.00739,0.00739
60,10372.3,1.67035,1.76726,1.64068,0.68711,0.6171,0.65114,0.39495,1.66501,1.62228,1.72897,0.007345,0.007345,0.007345
61,10562.1,1.66956,1.75786,1.6406,0.68679,0.61451,0.65029,0.39559,1.66381,1.62083,1.72777,0.0073,0.0073,0.0073
62,10752.6,1.66945,1.75622,1.63832,0.6868,0.61569,0.65154,0.39629,1.66305,1.61864,1.72685,0.007255,0.007255,0.007255
63,10942.2,1.66285,1.73871,1.63265,0.68957,0.61482,0.65203,0.3967,1.66245,1.6168,1.72599,0.00721,0.00721,0.00721
64,11136.4,1.65638,1.74019,1.62904,0.69086,0.61884,0.65273,0.3972,1.66173,1.61489,1.72489,0.007165,0.007165,0.007165
65,11332.6,1.65805,1.74061,1.62473,0.6876,0.61933,0.65341,0.39797,1.66161,1.61303,1.72437,0.00712,0.00712,0.00712
66,11527.5,1.65915,1.73775,1.63332,0.68526,0.61991,0.6544,0.39844,1.66131,1.61146,1.72396,0.007075,0.007075,0.007075
67,11722.6,1.65393,1.73783,1.62744,0.69249,0.61792,0.65556,0.39898,1.66117,1.60946,1.72341,0.00703,0.00703,0.00703
68,11909.3,1.65547,1.72183,1.62328,0.69158,0.61957,0.65646,0.39888,1.66035,1.60746,1.7225,0.006985,0.006985,0.006985
69,12043.3,1.64532,1.71209,1.62238,0.69769,0.61705,0.65701,0.39963,1.6597,1.60545,1.72156,0.00694,0.00694,0.00694
70,12194.1,1.64873,1.71342,1.61715,0.69859,0.61767,0.65777,0.40075,1.65873,1.60351,1.72047,0.006895,0.006895,0.006895
71,12339.4,1.64544,1.70528,1.61352,0.69926,0.61827,0.65918,0.40119,1.65781,1.60137,1.71932,0.00685,0.00685,0.00685
72,12487,1.64759,1.70386,1.61393,0.69964,0.62066,0.66023,0.40149,1.65703,1.59941,1.71798,0.006805,0.006805,0.006805
73,12686.2,1.65335,1.70149,1.61644,0.70141,0.62072,0.66078,0.40191,1.6561,1.5975,1.71706,0.00676,0.00676,0.00676
74,12884.8,1.64012,1.69901,1.60882,0.70165,0.62215,0.66181,0.40242,1.65563,1.59602,1.71601,0.006715,0.006715,0.006715
75,13075.6,1.63807,1.6968,1.60675,0.70282,0.62405,0.66278,0.40291,1.65433,1.59444,1.71465,0.00667,0.00667,0.00667
76,13212.9,1.64213,1.69218,1.59987,0.7024,0.6247,0.66347,0.40311,1.65381,1.59258,1.71356,0.006625,0.006625,0.006625
77,13318.6,1.63899,1.68548,1.60006,0.70419,0.62374,0.66447,0.40414,1.65287,1.59094,1.71227,0.00658,0.00658,0.00658
78,13455.2,1.63375,1.6819,1.59971,0.70598,0.62474,0.66583,0.40551,1.65229,1.58874,1.71144,0.006535,0.006535,0.006535
79,13610.8,1.63344,1.68466,1.60075,0.70628,0.62565,0.66635,0.4055,1.65132,1.58683,1.71,0.00649,0.00649,0.00649
80,13727.5,1.63737,1.68732,1.60025,0.70907,0.62746,0.66686,0.40595,1.65013,1.58504,1.70834,0.006445,0.006445,0.006445
81,13842.2,1.62861,1.67385,1.59479,0.71264,0.62455,0.66791,0.407,1.64959,1.58337,1.70742,0.0064,0.0064,0.0064
82,14038.9,1.63075,1.67552,1.59395,0.71202,0.62468,0.66827,0.40734,1.64929,1.58166,1.70667,0.006355,0.006355,0.006355
83,14164.4,1.62226,1.66182,1.58827,0.70789,0.62654,0.66817,0.40777,1.64916,1.5792,1.70593,0.00631,0.00631,0.00631
84,14352.6,1.62598,1.65845,1.58966,0.71107,0.62815,0.66882,0.40807,1.64844,1.57734,1.7048,0.006265,0.006265,0.006265
85,14549.9,1.62835,1.65952,1.58764,0.71081,0.62934,0.66947,0.40782,1.64741,1.5752,1.70351,0.00622,0.00622,0.00622
86,14732.3,1.61877,1.65246,1.5817,0.70993,0.62921,0.66803,0.40799,1.64679,1.57317,1.7025,0.006175,0.006175,0.006175
87,14893.9,1.61032,1.64623,1.57861,0.71033,0.63014,0.66895,0.40857,1.6459,1.57107,1.7012,0.00613,0.00613,0.00613
88,15063.3,1.61227,1.64266,1.58192,0.7087,0.63165,0.66962,0.40929,1.64539,1.569,1.7003,0.006085,0.006085,0.006085
89,15192.8,1.61263,1.64449,1.57962,0.71085,0.63221,0.67005,0.40984,1.64464,1.56706,1.6989,0.00604,0.00604,0.00604
90,15300.9,1.61902,1.64377,1.58357,0.70988,0.63298,0.67028,0.41,1.64395,1.565,1.69829,0.005995,0.005995,0.005995
91,15449.1,1.61261,1.63673,1.58106,0.70789,0.63317,0.67108,0.41059,1.64299,1.56316,1.69697,0.00595,0.00595,0.00595
92,15647.3,1.60495,1.6319,1.57535,0.70743,0.63347,0.67089,0.41085,1.6427,1.56099,1.69607,0.005905,0.005905,0.005905
93,15789.8,1.60878,1.62374,1.57307,0.70636,0.63582,0.67185,0.41126,1.64182,1.55915,1.69478,0.00586,0.00586,0.00586
94,15987,1.60609,1.6276,1.57456,0.70946,0.63612,0.67246,0.41165,1.64131,1.5569,1.69382,0.005815,0.005815,0.005815
95,16183.4,1.61244,1.62376,1.56967,0.7132,0.63531,0.6735,0.4124,1.6406,1.55474,1.6925,0.00577,0.00577,0.00577
96,16383.8,1.60849,1.62086,1.56915,0.71264,0.63405,0.67439,0.41262,1.6397,1.55274,1.69137,0.005725,0.005725,0.005725
97,16582.1,1.60763,1.62158,1.5688,0.71244,0.63393,0.67519,0.41346,1.63939,1.55048,1.69048,0.00568,0.00568,0.00568
98,16775.7,1.60244,1.61809,1.56642,0.71238,0.6345,0.67564,0.41452,1.63875,1.54862,1.68946,0.005635,0.005635,0.005635
99,16969.6,1.60009,1.60806,1.56135,0.71566,0.63583,0.67592,0.41454,1.63854,1.54666,1.68861,0.00559,0.00559,0.00559
