epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8118.47,1.72079,1.87638,1.68572,0.64977,0.61102,0.62824,0.37671,1.69304,1.68192,1.74723,0.00811,0.00811,0.00811
44,8318.42,1.71882,1.86307,1.68009,0.64914,0.61176,0.62959,0.37738,1.69122,1.67699,1.74471,0.008065,0.008065,0.008065
45,8518.53,1.71549,1.8658,1.68487,0.6581,0.60566,0.63092,0.37878,1.68997,1.67273,1.74382,0.00802,0.00802,0.00802
46,8719.83,1.71777,1.85576,1.67316,0.66286,0.60284,0.63271,0.38037,1.6883,1.66879,1.74149,0.007975,0.007975,0.007975
47,8919.48,1.71645,1.84646,1.67825,0.66959,0.60231,0.63433,0.38214,1.68699,1.6648,1.7402,0.00793,0.00793,0.00793
48,9119.76,1.70899,1.84112,1.66856,0.66455,0.61163,0.63802,0.3838,1.68495,1.661,1.73827,0.007885,0.007885,0.007885
49,9320.18,1.70797,1.83058,1.66342,0.66696,0.61191,0.63923,0.38479,1.68483,1.65813,1.7367,0.00784,0.00784,0.00784
50,9521.68,1.70081,1.82646,1.66237,0.67199,0.60979,0.6397,0.3853,1.68492,1.6555,1.73611,0.007795,0.007795,0.007795
51,9721.61,1.70391,1.81205,1.65711,0.66883,0.61212,0.64078,0.38577,1.684,1.65252,1.73417,0.00775,0.00775,0.00775
52,9921.34,1.69853,1.82103,1.65568,0.67068,0.61272,0.64143,0.38562,1.683,1.64942,1.73294,0.007705,0.007705,0.007705
53,10121.6,1.69319,1.81482,1.65767,0.66906,0.61451,0.64286,0.38606,1.68198,1.64681,1.73182,0.00766,0.00766,0.00766
54,10324,1.69357,1.81065,1.65119,0.67386,0.61459,0.64313,0.38622,1.68133,1.64487,1.73082,0.007615,0.007615,0.007615
55,10475.1,1.68534,1.80194,1.64745,0.67601,0.61493,0.64484,0.38796,1.68078,1.64286,1.72996,0.00757,0.00757,0.00757
56,10579.9,1.69005,1.79255,1.65018,0.6775,0.61373,0.64548,0.38838,1.67981,1.64062,1.72842,0.007525,0.007525,0.007525
57,10684.7,1.69169,1.79041,1.64783,0.68095,0.61257,0.64579,0.38847,1.6784,1.63916,1.7265,0.00748,0.00748,0.00748
58,10789.5,1.68096,1.78001,1.64222,0.68309,0.60989,0.64656,0.38882,1.67753,1.63691,1.72548,0.007435,0.007435,0.007435
59,10933.9,1.68228,1.78173,1.64259,0.68224,0.61134,0.64727,0.39,1.67694,1.6346,1.72466,0.00739,0.00739,0.00739
60,11142.8,1.68148,1.77471,1.63881,0.68337,0.61244,0.64921,0.3903,1.67598,1.63224,1.72369,0.007345,0.007345,0.007345
61,11345.1,1.67572,1.76631,1.6317,0.68605,0.61392,0.64978,0.39107,1.67543,1.63076,1.72254,0.0073,0.0073,0.0073
62,11551.4,1.67873,1.75951,1.63701,0.688,0.61244,0.65011,0.39144,1.67475,1.62911,1.72203,0.007255,0.007255,0.007255
63,11758.2,1.66983,1.75144,1.62985,0.689,0.61319,0.65102,0.39207,1.67391,1.62759,1.7211,0.00721,0.00721,0.00721
64,11968.3,1.66787,1.75112,1.62581,0.69161,0.6131,0.6517,0.39188,1.67321,1.62501,1.7202,0.007165,0.007165,0.007165
65,12176.7,1.67071,1.75102,1.62217,0.69342,0.61158,0.65231,0.39162,1.67304,1.62326,1.71971,0.00712,0.00712,0.00712
66,12378.9,1.67139,1.74905,1.62664,0.69133,0.61243,0.65286,0.3924,1.67221,1.62162,1.71904,0.007075,0.007075,0.007075
67,12587.7,1.6616,1.75454,1.62415,0.69005,0.61426,0.65384,0.39285,1.67165,1.62026,1.71814,0.00703,0.00703,0.00703
68,12776.2,1.66557,1.73807,1.61681,0.69048,0.61376,0.6543,0.39257,1.67109,1.61843,1.71717,0.006985,0.006985,0.006985
69,12991.2,1.65296,1.72385,1.61389,0.68994,0.61501,0.65558,0.39385,1.67087,1.61622,1.71631,0.00694,0.00694,0.00694
70,13202,1.65836,1.72769,1.61368,0.68919,0.61578,0.65642,0.39437,1.6701,1.61449,1.71527,0.006895,0.006895,0.006895
71,13408.4,1.65902,1.72183,1.61136,0.69328,0.61618,0.65742,0.39499,1.66924,1.61249,1.71407,0.00685,0.00685,0.00685
72,13619,1.65988,1.7172,1.60942,0.69382,0.61733,0.65825,0.39545,1.66885,1.6108,1.71297,0.006805,0.006805,0.006805
73,13831.2,1.66121,1.71083,1.60983,0.69477,0.61773,0.65874,0.39603,1.66844,1.60922,1.7121,0.00676,0.00676,0.00676
74,14044.3,1.64982,1.71475,1.60684,0.69623,0.61759,0.65839,0.39649,1.668,1.60723,1.71088,0.006715,0.006715,0.006715
75,14258.6,1.64904,1.71005,1.60132,0.69579,0.6201,0.65962,0.39718,1.66731,1.60524,1.70993,0.00667,0.00667,0.00667
76,14468.3,1.65266,1.70246,1.59941,0.69623,0.61978,0.65961,0.39738,1.66669,1.60343,1.70867,0.006625,0.006625,0.006625
77,14682.9,1.65028,1.69999,1.60425,0.69662,0.62219,0.66108,0.39783,1.66623,1.60101,1.70782,0.00658,0.00658,0.00658
78,14892.4,1.64203,1.69539,1.59833,0.69747,0.62301,0.66205,0.39812,1.66527,1.59914,1.70663,0.006535,0.006535,0.006535
79,15104.1,1.64206,1.69425,1.59415,0.69845,0.62262,0.66279,0.3993,1.66437,1.59714,1.70523,0.00649,0.00649,0.00649
80,15315.6,1.64853,1.701,1.59538,0.70128,0.6224,0.66346,0.39895,1.66363,1.59497,1.70445,0.006445,0.006445,0.006445
81,15455.8,1.6414,1.68317,1.59658,0.70495,0.62195,0.66375,0.39951,1.66341,1.59317,1.70374,0.0064,0.0064,0.0064
82,15580.1,1.6393,1.68707,1.58914,0.70654,0.62168,0.66386,0.39981,1.66291,1.59138,1.70273,0.006355,0.006355,0.006355
83,15702.9,1.63004,1.68098,1.58541,0.70574,0.62012,0.66411,0.40005,1.66255,1.58927,1.70176,0.00631,0.00631,0.00631
84,15829.9,1.63662,1.6805,1.58949,0.70817,0.62098,0.66452,0.40027,1.66177,1.58795,1.70051,0.006265,0.006265,0.006265
85,16017.8,1.6357,1.66924,1.58285,0.70742,0.62215,0.66565,0.40098,1.66141,1.58627,1.69974,0.00622,0.00622,0.00622
86,16232.4,1.6319,1.66593,1.58138,0.7081,0.62308,0.66697,0.40145,1.66109,1.58401,1.69885,0.006175,0.006175,0.006175
87,16448,1.62532,1.65401,1.57891,0.71095,0.62288,0.66779,0.40135,1.66086,1.58237,1.69826,0.00613,0.00613,0.00613
88,16658,1.62323,1.65587,1.57709,0.71079,0.62311,0.66834,0.40199,1.66105,1.5804,1.69791,0.006085,0.006085,0.006085
89,16869.8,1.6217,1.65566,1.57823,0.71259,0.62372,0.66911,0.40271,1.66084,1.57876,1.69719,0.00604,0.00604,0.00604
90,17081,1.62906,1.65908,1.58139,0.7133,0.62373,0.66956,0.40301,1.66036,1.57639,1.69622,0.005995,0.005995,0.005995
